Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
5641,TX,Biofuel Blend Tax Exemption,"The biodiesel, renewable diesel, or ethanol portion of blended fuel
containing taxable diesel is exempt from the diesel fuel tax. The
biodiesel, renewable diesel, or ethanol fuel blend must be clearly
identified on the retail pump, storage tank, and sales invoice in order
to be eligible for the exemption.

(Reference [Texas Statutes, Tax Code 162.204](http://www.statutes.legis.state.tx.us/))",,,false,55,State Incentives,"",,,,,"",BIOD|ETH|RD,EXEM|TAX,"",STATION|PURCH,http://www.statutes.legis.state.tx.us/|https://capitol.texas.gov/,,
5656,LA,Low-Speed Vehicle Access to Roadways,"Low-speed vehicles may only be used on roads that have a posted speed
limit of up to 35 miles per hour (mph), but may cross a highway with a
posted speed limit greater than 35 mph. The low-speed vehicle must be
equipped with safety equipment as specified in Title 49 of the [Code of
Federal
Regulations](http://www.ecfr.gov/cgi-bin/text-idx?c=ecfr&tpl=/ecfrbrowse/Title49/49tab_02.tpl),
section 571.500, and must be registered with the Louisiana Office of
Motor Vehicles.

(Reference [Louisiana Revised Statutes 32:300.1](https://legis.la.gov/legis/home.aspx))",,,false,105,Laws and Regulations,"",,,,,"",NEVS,"",DREST,FLEET|GOV|IND,https://legis.la.gov/legis/home.aspx,,
5660,ME,Low-Speed Vehicle Access to Roadways,"Low-speed vehicles may only be used on roadways with posted speed limits
of up to 35 miles per hour. Low-speed vehicles must be registered, carry
a special license plate, and meet specified state and federal safety
equipment requirements.

(Reference [Maine Revised Statutes Title 29-A, Sections 501, 1925, and 2089](http://www.mainelegislature.org/legis/statutes/))",,,false,70,Laws and Regulations,"",,,,,"",NEVS,"",DREST,FLEET|GOV|IND,http://www.mainelegislature.org/legis/statutes/,,
5664,NC,Alternative Fuel Tax Exemption,"The retail sale, use, storage, and consumption of alternative fuels is
exempt from the state retail sales and use tax.

(Reference [North Carolina General Statutes 105-164.13 and 105-449.130](http://www.ncleg.net/gascripts/Statutes/Statutes.asp))",2006-01-01 00:00:00 UTC,,false,13,State Incentives,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",STATION|PURCH,http://www.ncleg.net/gascripts/Statutes/Statutes.asp,enacted,2006-01-01
5681,CA,Alternative Fuel and Vehicle Policy Development,"The California Energy Commission (CEC) must prepare and submit an
Integrated Energy Policy Report (IEPR) to the governor on a biannual
basis. The IEPR provides an overview of major energy trends and issues
facing the state, including those related to transportation fuels,
technologies, and infrastructure. The IEPR also examines potential
effects of alternative fuels use, vehicle efficiency improvements, and
shifts in transportation modes on public health and safety, the economy,
resources, the environment, and energy security. The IEPR's primary
purpose is to develop energy policies that conserve resources, protect
the environment, ensure energy reliability, enhance the state's economy,
and protect public health and safety.

As of November 1, 2015, and every four years thereafter, the CEC must
also include in the IEPR strategies to maximize the benefits of natural
gas in various sectors. This includes the use of natural gas as a
transportation fuel. For more information, see the [2023 Integrated
Energy Policy
Report](https://www.energy.ca.gov/data-reports/reports/integrated-energy-policy-report/2023-integrated-energy-policy-report).

(Reference [California Public Resources Code 25302 and 25303.5](http://www.oal.ca.gov/))",2013-10-11 00:00:00 UTC,,false,275,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",CCEINIT,OTHER,http://www.legislature.ca.gov/|http://www.oal.ca.gov/,enacted,2013-10-11
5682,CA,Mobile Source Emissions Reduction Requirements,"Through its Mobile Sources Program, the California Air Resources Board
(CARB) has developed programs and policies to reduce emissions from
on-road heavy-duty diesel vehicles through the installation of verified
diesel emission control strategies (VDECS) and vehicle replacements.

The [on-road heavy-duty diesel vehicle
rule](http://www.arb.ca.gov/msprog/onrdiesel/onrdiesel.htm) (i.e., truck
and bus regulation) requires the retrofit and replacement of nearly all
privately owned vehicles operated in California with a gross vehicle
weight rating (GVWR) greater than 14,000 pounds (lbs.). School buses
owned by private and public entities and federal government owned
vehicles are also included in the scope of the rule. By January 1, 2023,
nearly all vehicles must have engines certified to the 2010 engine
standard or equivalent. The [drayage truck
rule](http://www.arb.ca.gov/msprog/onroad/porttruck/porttruck.htm)
regulates heavy-duty diesel-fueled vehicles that transport cargo to and
from California's ports and intermodal rail facilities. The rule
requires that certain drayage trucks be equipped with VDECS and that all
applicable vehicles have engines certified to the 2007 emissions
standards. By January 1, 2023, all applicable vehicles must have engines
certified to 2010 standards. The [solid waste collection vehicle
rule](http://www.arb.ca.gov/msprog/swcv/swcv.htm) regulates solid waste
collection vehicles with a gross vehicle weight rating of 14,000 lbs. or
more that operate on diesel fuel, have 1960 through 2006 engine models,
and collect waste for a fee. The [fleet rule for public agencies and
utilities](https://ww3.arb.ca.gov/msprog/publicfleets/publicfleets.htm)
requires fleets to install VDECS on vehicles or purchase vehicles that
run on alternative fuels or use advanced technologies to achieve
emissions requirements by specified implementation dates.

(Reference [California Code of Regulations Title 13, 2021-2027](http://www.oal.ca.gov/))",,2018-12-17 00:00:00 UTC,false,300,Laws and Regulations,"",2018-12-20 22:52:44 UTC,,,,"",BIOD|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ|AIRQEMISSIONS,FLEET|GOV,http://www.oal.ca.gov/,amended,2018-12-17
5697,IL,Biofuels Tax Exemption,"Through December 31, 2028, a sales and use tax of 6.25% applies to 90%
of the proceeds from the sale of fuel blends containing 15% ethanol
(E15) and to 80% of the proceeds from the sale of fuel blends containing
between 20% and 50% ethanol. This tax does not apply to the proceeds
from the sale of fuel blends containing between 51% and 83% ethanol
(E85). If at any time the sales and use tax is 1.25%, the tax on ethanol
fuel blends below 51% ethanol will apply to 100% of the proceeds of
sales made after December 31, 2028. Taxes will apply to 100% of the
proceeds from the sale of all ethanol fuel blends made after December
31, 2028.

Through November 30, 2030, sales and use taxes do not apply to diesel
fuel blends containing at least 10% biodiesel (B10) or 10% renewable
diesel from December 1 of each calendar year through March 31 of the
following calendar year. From April 1, 2024, through November 30, 2030,
diesel fuel blends are not subject to sales and use taxes if they adhere
to the following blend amounts:

Timeframe

Biofuel Blend Requirement

April 1, 2024, through November 30, 2024

At least 13% biodiesel or renewable diesel

April 1, 2025, through November 30, 2025

At least 16% biodiesel or renewable diesel

April 1, 2026, through November 30, 2030

At least 19% biodiesel or renewable diesel

(Reference [35 Illinois Compiled Statues 120/2-10, 105/3-5.1, 105/3-10, and 105/3-44](http://www.ilga.gov/legislation/ilcs/ilcs.asp))",2003-06-11 00:00:00 UTC,2023-07-06 00:00:00 UTC,false,55,State Incentives,"",2024-10-29 16:12:22 UTC,,,,"",BIOD|ETH|RD,EXEM|TAX,"",STATION|PURCH,http://www.ilga.gov/default.asp|http://www.ilga.gov/legislation/ilcs/ilcs.asp|http://www.ilga.gov/default.asp,amended,2023-07-06
5699,IL,Biofuels Preference for State Vehicle Procurement,"When awarding contracts that require vehicle procurement, state agencies
may give preference to an otherwise qualified bidder who will fulfill
the contract through the use of vehicles powered by ethanol produced
from Illinois corn or biodiesel produced from Illinois soybeans.

(Reference [30 Illinois Compiled Statutes 500/45-60](http://www.ilga.gov/legislation/ilcs/ilcs.asp))",1998-02-06 00:00:00 UTC,,false,155,Laws and Regulations,"",,,,,"",BIOD|ETH,"",REQ,GOV,http://www.ilga.gov/legislation/ilcs/ilcs.asp,enacted,1998-02-06
5711,NM,Neighborhood Electric Vehicle (NEV) Access to Roadways,"A NEV is defined as a four-wheeled electric motor vehicle that has a
maximum speed of at least 20 miles per hour (mph) but not more than 25
mph and complies with the federal requirements specified in Title 49 of
the [Code of Federal Regulations](http://www.gpo.gov/fdsys/), section
571.500. NEVs may only be used on roads with speed limits of up to 35
mph, though NEVs may cross roads or highways with greater speed limits
at intersections or permitted crossing points. A local authority or the
New Mexico Department of Transportation may prohibit the operation of
NEVs on any road under its jurisdiction if the governing body determines
that the prohibition is necessary in the interest of safety.

(Reference [New Mexico Statutes 66-1-4.12 and 66-3-1103](https://nmonesource.com/nmos/nmsa/en/nav_date.do))",,,false,70,Laws and Regulations,"",,,,,"",NEVS,"",DREST,FLEET|GOV|IND,https://nmonesource.com/nmos/nmsa/en/nav_date.do,,
5720,SD,Biodiesel Tax,"Biodiesel and biodiesel blends are taxed at the state motor fuel excise
tax rate of \$0.28 per gallon. Beginning the fiscal quarter after which
a biodiesel production facility in the state reaches a name plate
capacity of at least 20 million gallons per year and fully produces at
least 10 million gallons of biodiesel within one year, the tax on
biodiesel and biodiesel blends is reduced to \$0.26 per gallon.
Biodiesel is defined as a fuel comprised of mono-alkyl esters of long
chain fatty acids derived from vegetable oils or animal fats. Biodiesel
must meet the requirements of
[ASTM](https://www.astm.org/Standard/index.html) Standard D6751 and the
U.S. Environmental Protection Agency registration and health effects
testing program, as written January 1, 2008. Biodiesel blends are
defined as blended special fuel containing a minimum of 5% biodiesel
(B5).

(Reference [South Dakota Statutes 10-47B-3 through 10-47B-10](http://sdlegislature.gov/Statutes/Codified_Laws/default.aspx))",,2008-03-17 00:00:00 UTC,false,50,Laws and Regulations,"",,,,,"",BIOD,"",FUEL,PURCH,http://sdlegislature.gov/Statutes/Codified_Laws/default.aspx,amended,2008-03-17
5722,WA,Biodiesel Storage Regulations,"Underground storage tank (UST) regulations apply to all biodiesel blends
with the exception of 100% biodiesel (B100). If a UST owner increases
the percentage of biofuel in a petroleum UST, they must prove that all
UST materials are compatible with that product. UST owners must submit
an Alternative Fuel Installation or Conversion Checklist when the
percentage of ethanol in gasoline is greater than 10% or the biodiesel
percentage in diesel is greater than 20%. For more information, see the
Department's [Biodiesel in Underground Storage
Tanks](https://fortress.wa.gov/ecy/publications/documents/0309103.pdf)
fact sheet.

(Reference [Washington Administrative Code 173-360A](http://apps.leg.wa.gov/wac/))",,,false,155,Laws and Regulations,"",2015-06-12 19:57:26 UTC,,,,"",BIOD,"",REGIS,STATION,http://apps.leg.wa.gov/wac/,,
5729,ME,Provision for Establishment of Clean Fuel Vehicle Insurance Incentives,"An insurer may credit or refund any portion of the premium charged for
an insurance policy on a clean fuel vehicle in order to encourage its
policyholders to use clean fuel vehicles, as long as insurance premiums
on other vehicles are not increased to fund these credits or refunds.
Clean fuels include, but are not limited to, natural gas, propane,
hydrogen, alcohol fuels containing not less than 85% alcohol by volume,
and electricity.

(Reference [Maine Revised Statutes Title 24-A, Section 2303-B](http://www.mainelegislature.org/legis/statutes/))",,,false,85,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",OTHER,FLEET|GOV|OTHER|IND,http://www.mainelegislature.org/legis/statutes/|http://www.mainelegislature.org/,,
5730,ME,Fuel-Efficient Vehicle Acquisition Requirements,"The Maine State Purchasing Agent may not purchase or lease any car or
light-duty truck for use by any state department or agency unless the
car or truck has a manufacturer's estimated highway mileage rating of at
least 45 miles per gallon (mpg) or 35 mpg, respectively. Cars and
light-duty trucks purchased for law enforcement and other special use
purposes the State Purchasing Agent designates are exempt from this
requirement.

(Reference [Maine Revised Statutes Title 5, Section 1812-E](http://www.mainelegislature.org/legis/statutes/))",,,false,75,Laws and Regulations,"",,,,,"",EFFEC,"",REQ,GOV,http://www.mainelegislature.org/legis/statutes/,,
5733,FL,High Occupancy Vehicle (HOV) Lane Exemption,"A driver may operate a qualified inherently low emission vehicle (ILEV)
or hybrid electric vehicle (HEV) in an HOV lane at any time, regardless
of the number of passengers, provided that the vehicle is certified and
labeled in accordance with federal regulations. All eligible ILEVs and
HEVs must comply with the minimum fuel economy standards set forth in
Title 23 of the U.S. Code of Federal Regulations, section 166(f)(3)(B).
The vehicle must display a Florida Division of Motor Vehicles issued
decal, which must be renewed annually. Special fees may apply. Vehicles
with decals may also use any HOV lane designated as a HOV toll lane
without paying the toll. An HEV is defined as a motor vehicle that draws
propulsion energy from on-board sources of stored energy comprised of
both an internal combustion engine using combustible fuel and a
rechargeable energy storage system and meets or exceeds the qualifying
California standards for a Low Emission Vehicle. Three-wheeled vehicles
are considered ILEVs for the purposes of HOV lane exemption. For more
information, see the Florida Department of Highway Safety and Motor
Vehicles [HOV
Decal](https://www.flhsmv.gov/motor-vehicles-tags-titles/high-occupancy-vehicle-decal/)
website.

(Reference [Florida Statutes 316.0741](http://www.flsenate.gov/Laws/))",2005-01-01 00:00:00 UTC,2010-06-04 00:00:00 UTC,false,25,State Incentives,"",2024-01-06 18:46:28 UTC,,,,"",ELEC|HEV|PHEV,EXEM,"",FLEET|GOV|IND,http://www.flsenate.gov/Laws/,amended,2010-06-04
